iter	Passed	Remaining
92503	69505	5632
92504	69506	5631
92505	69507	5630
92506	69508	5630
92507	69508	5629
92508	69509	5628
92509	69510	5627
92510	69510	5627
92511	69511	5626
92512	69512	5625
92513	69513	5624
92514	69513	5624
92515	69514	5623
92516	69515	5622
92517	69515	5621
92518	69516	5621
92519	69517	5620
92520	69518	5619
92521	69518	5618
92522	69519	5618
92523	69520	5617
92524	69520	5616
92525	69521	5615
92526	69522	5615
92527	69522	5614
92528	69523	5613
92529	69524	5612
92530	69525	5612
92531	69525	5611
92532	69526	5610
92533	69527	5609
92534	69528	5608
92535	69528	5608
92536	69529	5607
92537	69530	5606
92538	69530	5605
92539	69531	5605
92540	69532	5604
92541	69533	5603
92542	69533	5602
92543	69534	5602
92544	69535	5601
92545	69536	5600
92546	69536	5599
92547	69537	5599
92548	69538	5598
92549	69539	5597
92550	69539	5596
92551	69540	5596
92552	69541	5595
92553	69541	5594
92554	69542	5593
92555	69543	5593
92556	69543	5592
92557	69544	5591
92558	69545	5590
92559	69546	5590
92560	69546	5589
92561	69547	5588
92562	69548	5587
92563	69548	5587
92564	69549	5586
92565	69550	5585
92566	69550	5584
92567	69551	5584
92568	69552	5583
92569	69552	5582
92570	69553	5581
92571	69554	5581
92572	69555	5580
92573	69555	5579
92574	69556	5578
92575	69557	5578
92576	69557	5577
92577	69558	5576
92578	69559	5575
92579	69559	5575
92580	69560	5574
92581	69561	5573
92582	69562	5572
92583	69562	5572
92584	69563	5571
92585	69564	5570
92586	69565	5569
92587	69565	5568
92588	69566	5568
92589	69567	5567
92590	69567	5566
92591	69568	5565
92592	69569	5565
92593	69570	5564
92594	69570	5563
92595	69571	5562
92596	69572	5562
92597	69572	5561
92598	69573	5560
92599	69574	5559
92600	69574	5559
92601	69575	5558
92602	69576	5557
92603	69576	5556
92604	69577	5556
92605	69578	5555
92606	69579	5554
92607	69579	5553
92608	69580	5553
92609	69581	5552
92610	69581	5551
92611	69582	5550
92612	69583	5550
92613	69584	5549
92614	69584	5548
92615	69585	5547
92616	69586	5547
92617	69586	5546
92618	69587	5545
92619	69588	5544
92620	69588	5544
92621	69589	5543
92622	69590	5542
92623	69590	5541
92624	69591	5541
92625	69592	5540
92626	69592	5539
92627	69593	5538
92628	69594	5538
92629	69595	5537
92630	69595	5536
92631	69596	5535
92632	69597	5534
92633	69597	5534
92634	69598	5533
92635	69599	5532
92636	69600	5531
92637	69600	5531
92638	69601	5530
92639	69602	5529
92640	69602	5528
92641	69603	5528
92642	69604	5527
92643	69604	5526
92644	69605	5525
92645	69606	5525
92646	69606	5524
92647	69607	5523
92648	69608	5522
92649	69608	5522
92650	69609	5521
92651	69610	5520
92652	69610	5519
92653	69611	5519
92654	69612	5518
92655	69612	5517
92656	69613	5516
92657	69614	5516
92658	69615	5515
92659	69615	5514
92660	69616	5513
92661	69617	5513
92662	69617	5512
92663	69618	5511
92664	69619	5510
92665	69620	5510
92666	69620	5509
92667	69621	5508
92668	69622	5507
92669	69622	5507
92670	69623	5506
92671	69623	5505
92672	69624	5504
92673	69625	5503
92674	69626	5503
92675	69626	5502
92676	69627	5501
92677	69628	5500
92678	69628	5500
92679	69629	5499
92680	69630	5498
92681	69631	5497
92682	69631	5497
92683	69632	5496
92684	69633	5495
92685	69633	5494
92686	69634	5494
92687	69635	5493
92688	69635	5492
92689	69636	5491
92690	69637	5491
92691	69638	5490
92692	69638	5489
92693	69639	5488
92694	69640	5488
92695	69640	5487
92696	69641	5486
92697	69642	5485
92698	69642	5485
92699	69643	5484
92700	69644	5483
92701	69645	5482
92702	69645	5482
92703	69646	5481
92704	69647	5480
92705	69647	5479
92706	69648	5479
92707	69649	5478
92708	69650	5477
92709	69650	5476
92710	69651	5476
92711	69652	5475
92712	69652	5474
92713	69653	5473
92714	69654	5473
92715	69654	5472
92716	69655	5471
92717	69656	5470
92718	69656	5469
92719	69657	5469
92720	69658	5468
92721	69659	5467
92722	69659	5466
92723	69660	5466
92724	69661	5465
92725	69662	5464
92726	69662	5463
92727	69663	5463
92728	69664	5462
92729	69664	5461
92730	69665	5460
92731	69666	5460
92732	69667	5459
92733	69667	5458
92734	69668	5457
92735	69669	5457
92736	69669	5456
92737	69670	5455
92738	69671	5454
92739	69672	5454
92740	69672	5453
92741	69673	5452
92742	69674	5451
92743	69675	5451
92744	69675	5450
92745	69676	5449
92746	69677	5448
92747	69678	5448
92748	69678	5447
92749	69679	5446
92750	69680	5445
92751	69680	5445
92752	69681	5444
92753	69682	5443
92754	69682	5442
92755	69683	5442
92756	69684	5441
92757	69685	5440
92758	69685	5439
92759	69686	5439
92760	69687	5438
92761	69687	5437
92762	69688	5436
92763	69689	5436
92764	69690	5435
92765	69690	5434
92766	69691	5433
92767	69692	5433
92768	69693	5432
92769	69693	5431
92770	69694	5430
92771	69695	5430
92772	69695	5429
92773	69696	5428
92774	69697	5427
92775	69697	5427
92776	69698	5426
92777	69699	5425
92778	69700	5424
92779	69700	5424
92780	69701	5423
92781	69702	5422
92782	69702	5421
92783	69703	5420
92784	69704	5420
92785	69704	5419
92786	69705	5418
92787	69706	5417
92788	69707	5417
92789	69708	5416
92790	69709	5415
92791	69709	5415
92792	69710	5414
92793	69711	5413
92794	69712	5412
92795	69712	5411
92796	69713	5411
92797	69714	5410
92798	69714	5409
92799	69715	5408
92800	69716	5408
92801	69717	5407
92802	69717	5406
92803	69718	5405
92804	69719	5405
92805	69719	5404
92806	69720	5403
92807	69721	5402
92808	69722	5402
92809	69722	5401
92810	69723	5400
92811	69724	5399
92812	69724	5399
92813	69725	5398
92814	69726	5397
92815	69726	5396
92816	69727	5396
92817	69728	5395
92818	69728	5394
92819	69729	5393
92820	69730	5393
92821	69731	5392
92822	69731	5391
92823	69732	5390
92824	69733	5390
92825	69734	5389
92826	69734	5388
92827	69735	5387
92828	69736	5387
92829	69737	5386
92830	69737	5385
92831	69738	5384
92832	69739	5384
92833	69740	5383
92834	69741	5382
92835	69742	5381
92836	69742	5381
92837	69743	5380
92838	69744	5379
92839	69745	5378
92840	69745	5378
92841	69746	5377
92842	69747	5376
92843	69747	5375
92844	69748	5375
92845	69749	5374
92846	69749	5373
92847	69750	5372
92848	69751	5372
92849	69752	5371
92850	69752	5370
92851	69753	5369
92852	69754	5369
92853	69754	5368
92854	69755	5367
92855	69756	5366
92856	69756	5366
92857	69757	5365
92858	69758	5364
92859	69759	5363
92860	69759	5363
92861	69760	5362
92862	69761	5361
92863	69761	5360
92864	69762	5359
92865	69763	5359
92866	69763	5358
92867	69764	5357
92868	69765	5356
92869	69766	5356
92870	69766	5355
92871	69767	5354
92872	69768	5353
92873	69768	5353
92874	69769	5352
92875	69770	5351
92876	69771	5350
92877	69771	5350
92878	69772	5349
92879	69773	5348
92880	69773	5347
92881	69774	5347
92882	69775	5346
92883	69776	5345
92884	69776	5344
92885	69777	5344
92886	69778	5343
92887	69778	5342
92888	69779	5341
92889	69780	5341
92890	69781	5340
92891	69782	5339
92892	69782	5338
92893	69783	5338
92894	69784	5337
92895	69784	5336
92896	69785	5335
92897	69786	5335
92898	69787	5334
92899	69787	5333
92900	69789	5332
92901	69790	5332
92902	69791	5331
92903	69792	5330
92904	69792	5329
92905	69793	5329
92906	69794	5328
92907	69794	5327
92908	69795	5326
92909	69796	5326
92910	69797	5325
92911	69797	5324
92912	69798	5323
92913	69799	5323
92914	69800	5322
92915	69800	5321
92916	69801	5320
92917	69802	5320
92918	69802	5319
92919	69803	5318
92920	69804	5317
92921	69805	5317
92922	69805	5316
92923	69806	5315
92924	69807	5314
92925	69807	5314
92926	69808	5313
92927	69809	5312
92928	69810	5311
92929	69810	5311
92930	69811	5310
92931	69812	5309
92932	69812	5308
92933	69813	5308
92934	69814	5307
92935	69815	5306
92936	69815	5305
92937	69816	5305
92938	69817	5304
92939	69817	5303
92940	69818	5302
92941	69819	5302
92942	69819	5301
92943	69820	5300
92944	69821	5299
92945	69821	5299
92946	69822	5298
92947	69823	5297
92948	69823	5296
92949	69824	5296
92950	69825	5295
92951	69826	5294
92952	69826	5293
92953	69827	5292
92954	69828	5292
92955	69828	5291
92956	69829	5290
92957	69830	5289
92958	69831	5289
92959	69831	5288
92960	69832	5287
92961	69833	5286
92962	69834	5286
92963	69834	5285
92964	69835	5284
92965	69836	5283
92966	69836	5283
92967	69837	5282
92968	69838	5281
92969	69839	5280
92970	69839	5280
92971	69840	5279
92972	69841	5278
92973	69841	5277
92974	69842	5277
92975	69843	5276
92976	69843	5275
92977	69844	5274
92978	69845	5274
92979	69846	5273
92980	69846	5272
92981	69847	5271
92982	69848	5271
92983	69849	5270
92984	69849	5269
92985	69850	5268
92986	69851	5268
92987	69851	5267
92988	69852	5266
92989	69853	5265
92990	69853	5265
92991	69854	5264
92992	69855	5263
92993	69856	5262
92994	69856	5262
92995	69857	5261
92996	69858	5260
92997	69858	5259
92998	69859	5259
92999	69860	5258
93000	69860	5257
93001	69861	5256
93002	69862	5256
93003	69863	5255
93004	69863	5254
93005	69864	5253
93006	69865	5253
93007	69865	5252
93008	69866	5251
93009	69867	5250
93010	69867	5249
93011	69868	5249
93012	69869	5248
93013	69870	5247
93014	69870	5246
93015	69871	5246
93016	69872	5245
93017	69872	5244
93018	69873	5243
93019	69874	5243
93020	69875	5242
93021	69875	5241
93022	69876	5240
93023	69877	5240
93024	69877	5239
93025	69878	5238
93026	69879	5237
93027	69880	5237
93028	69880	5236
93029	69881	5235
93030	69882	5234
93031	69883	5234
93032	69883	5233
93033	69884	5232
93034	69885	5231
93035	69885	5231
93036	69886	5230
93037	69887	5229
93038	69887	5228
93039	69888	5228
93040	69889	5227
93041	69889	5226
93042	69890	5225
93043	69891	5225
93044	69892	5224
93045	69893	5223
93046	69893	5222
93047	69894	5222
93048	69895	5221
93049	69895	5220
93050	69896	5219
93051	69897	5219
93052	69898	5218
93053	69898	5217
93054	69899	5216
93055	69900	5216
93056	69900	5215
93057	69901	5214
93058	69902	5213
93059	69903	5213
93060	69903	5212
93061	69904	5211
93062	69905	5210
93063	69905	5210
93064	69906	5209
93065	69907	5208
93066	69908	5207
93067	69908	5207
93068	69909	5206
93069	69910	5205
93070	69911	5204
93071	69911	5204
93072	69912	5203
93073	69913	5202
93074	69913	5201
93075	69914	5201
93076	69915	5200
93077	69915	5199
93078	69916	5198
93079	69917	5197
93080	69917	5197
93081	69918	5196
93082	69919	5195
93083	69920	5194
93084	69920	5194
93085	69921	5193
93086	69922	5192
93087	69923	5191
93088	69923	5191
93089	69924	5190
93090	69925	5189
93091	69925	5188
93092	69926	5188
93093	69927	5187
93094	69928	5186
93095	69928	5185
93096	69929	5185
93097	69930	5184
93098	69930	5183
93099	69931	5182
93100	69932	5182
93101	69933	5181
93102	69933	5180
93103	69934	5179
93104	69935	5179
93105	69935	5178
93106	69936	5177
93107	69937	5176
93108	69938	5176
93109	69938	5175
93110	69939	5174
93111	69940	5173
93112	69941	5173
93113	69941	5172
93114	69942	5171
93115	69943	5170
93116	69943	5170
93117	69944	5169
93118	69945	5168
93119	69945	5167
93120	69946	5167
93121	69947	5166
93122	69948	5165
93123	69948	5164
93124	69949	5164
93125	69950	5163
93126	69950	5162
93127	69951	5161
93128	69952	5161
93129	69953	5160
93130	69953	5159
93131	69954	5158
93132	69955	5158
93133	69955	5157
93134	69956	5156
93135	69957	5155
93136	69957	5154
93137	69958	5154
93138	69959	5153
93139	69960	5152
93140	69960	5151
93141	69961	5151
93142	69962	5150
93143	69962	5149
93144	69963	5148
93145	69964	5148
93146	69965	5147
93147	69965	5146
93148	69966	5145
93149	69967	5145
93150	69967	5144
93151	69968	5143
93152	69969	5142
93153	69969	5142
93154	69970	5141
93155	69971	5140
93156	69972	5139
93157	69972	5139
93158	69973	5138
93159	69974	5137
93160	69974	5136
93161	69975	5136
93162	69976	5135
93163	69977	5134
93164	69977	5133
93165	69978	5133
93166	69979	5132
93167	69979	5131
93168	69980	5130
93169	69981	5130
93170	69982	5129
93171	69982	5128
93172	69983	5127
93173	69984	5127
93174	69985	5126
93175	69985	5125
93176	69986	5124
93177	69987	5124
93178	69988	5123
93179	69988	5122
93180	69989	5121
93181	69990	5121
93182	69990	5120
93183	69991	5119
93184	69992	5118
93185	69992	5118
93186	69993	5117
93187	69994	5116
93188	69994	5115
93189	69995	5115
93190	69996	5114
93191	69997	5113
93192	69997	5112
93193	69998	5112
93194	69999	5111
93195	69999	5110
93196	70000	5109
93197	70001	5109
93198	70002	5108
93199	70002	5107
93200	70003	5106
93201	70004	5106
93202	70005	5105
93203	70005	5104
93204	70006	5103
93205	70007	5102
93206	70007	5102
93207	70008	5101
93208	70009	5100
93209	70009	5099
93210	70010	5099
93211	70011	5098
93212	70012	5097
93213	70012	5096
93214	70013	5096
93215	70014	5095
93216	70014	5094
93217	70015	5093
93218	70016	5093
93219	70017	5092
93220	70017	5091
93221	70018	5090
93222	70019	5090
93223	70019	5089
93224	70020	5088
93225	70021	5087
93226	70022	5087
93227	70022	5086
93228	70023	5085
93229	70024	5084
93230	70024	5084
93231	70025	5083
93232	70026	5082
93233	70026	5081
93234	70027	5081
93235	70028	5080
93236	70029	5079
93237	70029	5078
93238	70030	5078
93239	70031	5077
93240	70032	5076
93241	70032	5075
93242	70033	5075
93243	70034	5074
93244	70035	5073
93245	70035	5072
93246	70036	5072
93247	70037	5071
93248	70038	5070
93249	70038	5069
93250	70039	5069
93251	70040	5068
93252	70040	5067
93253	70041	5066
93254	70042	5066
93255	70042	5065
93256	70043	5064
93257	70044	5063
93258	70044	5063
93259	70045	5062
93260	70046	5061
93261	70047	5060
93262	70047	5060
93263	70048	5059
93264	70049	5058
93265	70049	5057
93266	70050	5056
93267	70051	5056
93268	70052	5055
93269	70052	5054
93270	70053	5053
93271	70054	5053
93272	70054	5052
93273	70055	5051
93274	70056	5050
93275	70057	5050
93276	70057	5049
93277	70058	5048
93278	70059	5047
93279	70059	5047
93280	70060	5046
93281	70061	5045
93282	70061	5044
93283	70062	5044
93284	70063	5043
93285	70063	5042
93286	70064	5041
93287	70065	5041
93288	70066	5040
93289	70066	5039
93290	70067	5038
93291	70068	5038
93292	70068	5037
93293	70069	5036
93294	70070	5035
93295	70070	5035
93296	70071	5034
93297	70072	5033
93298	70072	5032
93299	70073	5032
93300	70074	5031
93301	70075	5030
93302	70075	5029
93303	70076	5029
93304	70077	5028
93305	70078	5027
93306	70078	5026
93307	70079	5026
93308	70080	5025
93309	70080	5024
93310	70081	5023
93311	70082	5023
93312	70082	5022
93313	70083	5021
93314	70084	5020
93315	70084	5020
93316	70085	5019
93317	70086	5018
93318	70087	5017
93319	70087	5016
93320	70088	5016
93321	70089	5015
93322	70089	5014
93323	70090	5013
93324	70091	5013
93325	70092	5012
93326	70092	5011
93327	70094	5011
93328	70094	5010
93329	70095	5009
93330	70096	5008
93331	70097	5008
93332	70097	5007
93333	70098	5006
93334	70099	5005
93335	70099	5004
93336	70100	5004
93337	70101	5003
93338	70102	5002
93339	70102	5001
93340	70103	5001
93341	70104	5000
93342	70104	4999
93343	70105	4998
93344	70106	4998
93345	70106	4997
93346	70107	4996
93347	70108	4995
93348	70109	4995
93349	70109	4994
93350	70110	4993
93351	70111	4992
93352	70111	4992
93353	70112	4991
93354	70113	4990
93355	70114	4989
93356	70114	4989
93357	70115	4988
93358	70116	4987
93359	70116	4986
93360	70117	4986
93361	70118	4985
93362	70119	4984
93363	70119	4983
93364	70120	4983
93365	70121	4982
93366	70122	4981
93367	70122	4980
93368	70123	4980
93369	70124	4979
93370	70124	4978
93371	70125	4977
93372	70126	4977
93373	70127	4976
93374	70127	4975
93375	70128	4974
93376	70129	4974
93377	70129	4973
93378	70130	4972
93379	70131	4971
93380	70132	4971
93381	70132	4970
93382	70133	4969
93383	70134	4968
93384	70134	4968
93385	70135	4967
93386	70136	4966
93387	70136	4965
93388	70137	4965
93389	70138	4964
93390	70139	4963
93391	70139	4962
93392	70140	4962
93393	70141	4961
93394	70141	4960
93395	70142	4959
93396	70143	4958
93397	70143	4958
93398	70144	4957
93399	70145	4956
93400	70145	4955
93401	70146	4955
93402	70147	4954
93403	70147	4953
93404	70148	4952
93405	70149	4952
93406	70150	4951
93407	70150	4950
93408	70151	4949
93409	70152	4949
93410	70152	4948
93411	70153	4947
93412	70154	4946
93413	70155	4946
93414	70156	4945
93415	70157	4944
93416	70157	4943
93417	70158	4943
93418	70159	4942
93419	70160	4941
93420	70160	4940
93421	70161	4940
93422	70162	4939
93423	70162	4938
93424	70163	4937
93425	70164	4937
93426	70164	4936
93427	70165	4935
93428	70166	4934
93429	70166	4934
93430	70167	4933
93431	70168	4932
93432	70169	4931
93433	70169	4931
93434	70170	4930
93435	70171	4929
93436	70171	4928
93437	70172	4928
93438	70173	4927
93439	70174	4926
93440	70174	4925
93441	70175	4925
93442	70176	4924
93443	70176	4923
93444	70177	4922
93445	70178	4922
93446	70179	4921
93447	70179	4920
93448	70180	4919
93449	70181	4919
93450	70182	4918
93451	70182	4917
93452	70183	4916
93453	70184	4916
93454	70184	4915
93455	70185	4914
93456	70186	4913
93457	70187	4913
93458	70187	4912
93459	70188	4911
93460	70189	4910
93461	70189	4910
93462	70190	4909
93463	70191	4908
93464	70191	4907
93465	70192	4907
93466	70193	4906
93467	70193	4905
93468	70194	4904
93469	70195	4903
93470	70196	4903
93471	70196	4902
93472	70197	4901
93473	70198	4900
93474	70198	4900
93475	70199	4899
93476	70200	4898
93477	70201	4897
93478	70201	4897
93479	70202	4896
93480	70203	4895
93481	70204	4894
93482	70204	4894
93483	70205	4893
93484	70206	4892
93485	70207	4891
93486	70207	4891
93487	70208	4890
93488	70208	4889
93489	70209	4888
93490	70210	4888
93491	70211	4887
93492	70211	4886
93493	70212	4885
93494	70213	4885
93495	70213	4884
93496	70214	4883
93497	70215	4882
93498	70216	4882
93499	70216	4881
93500	70217	4880
93501	70218	4879
93502	70218	4879
93503	70219	4878
93504	70220	4877
93505	70220	4876
93506	70221	4876
93507	70222	4875
93508	70223	4874
93509	70224	4873
93510	70225	4873
93511	70225	4872
93512	70226	4871
93513	70227	4870
93514	70228	4870
93515	70228	4869
93516	70229	4868
93517	70230	4867
93518	70230	4867
93519	70231	4866
93520	70232	4865
93521	70232	4864
93522	70233	4864
93523	70234	4863
93524	70235	4862
93525	70235	4861
93526	70236	4861
93527	70237	4860
93528	70237	4859
93529	70238	4858
93530	70239	4858
93531	70240	4857
93532	70240	4856
93533	70241	4855
93534	70242	4855
93535	70242	4854
93536	70243	4853
93537	70244	4852
93538	70245	4852
93539	70245	4851
93540	70246	4850
93541	70247	4849
93542	70247	4849
93543	70248	4848
93544	70249	4847
93545	70249	4846
93546	70250	4845
93547	70251	4845
93548	70252	4844
93549	70252	4843
93550	70253	4842
93551	70254	4842
93552	70254	4841
93553	70255	4840
93554	70256	4839
93555	70257	4839
93556	70257	4838
93557	70258	4837
93558	70259	4836
93559	70259	4836
93560	70260	4835
93561	70261	4834
93562	70261	4833
93563	70262	4833
93564	70263	4832
93565	70264	4831
93566	70264	4830
93567	70265	4830
93568	70266	4829
93569	70266	4828
93570	70267	4827
93571	70268	4827
93572	70269	4826
93573	70269	4825
93574	70270	4824
93575	70271	4824
93576	70271	4823
93577	70272	4822
93578	70273	4821
93579	70273	4821
93580	70274	4820
93581	70275	4819
93582	70276	4818
93583	70276	4818
93584	70277	4817
93585	70278	4816
93586	70279	4815
93587	70279	4815
93588	70280	4814
93589	70281	4813
93590	70281	4812
93591	70282	4812
93592	70283	4811
93593	70284	4810
93594	70284	4809
93595	70285	4809
93596	70286	4808
93597	70286	4807
93598	70287	4806
93599	70288	4806
93600	70289	4805
93601	70289	4804
93602	70290	4803
93603	70291	4803
93604	70291	4802
93605	70292	4801
93606	70293	4800
93607	70294	4800
93608	70294	4799
93609	70295	4798
93610	70296	4797
93611	70296	4796
93612	70297	4796
93613	70298	4795
93614	70298	4794
93615	70299	4793
93616	70300	4793
93617	70301	4792
93618	70301	4791
93619	70302	4790
93620	70303	4790
93621	70304	4789
93622	70305	4788
93623	70306	4787
93624	70306	4787
93625	70307	4786
93626	70308	4785
93627	70308	4784
93628	70309	4784
93629	70310	4783
93630	70310	4782
93631	70311	4781
93632	70312	4781
93633	70313	4780
93634	70313	4779
93635	70314	4778
93636	70315	4778
93637	70315	4777
93638	70316	4776
93639	70317	4775
93640	70317	4775
93641	70318	4774
93642	70319	4773
93643	70320	4772
93644	70320	4772
93645	70321	4771
93646	70322	4770
93647	70323	4769
93648	70323	4769
93649	70324	4768
93650	70325	4767
93651	70325	4766
93652	70326	4766
93653	70327	4765
93654	70328	4764
93655	70328	4763
93656	70329	4763
93657	70330	4762
93658	70330	4761
93659	70331	4760
93660	70332	4760
93661	70332	4759
93662	70333	4758
93663	70334	4757
93664	70334	4757
93665	70335	4756
93666	70336	4755
93667	70337	4754
93668	70337	4754
93669	70338	4753
93670	70339	4752
93671	70340	4751
93672	70340	4751
93673	70341	4750
93674	70342	4749
93675	70343	4748
93676	70343	4748
93677	70344	4747
93678	70345	4746
93679	70345	4745
93680	70346	4745
93681	70347	4744
93682	70348	4743
93683	70348	4742
93684	70349	4742
93685	70350	4741
93686	70351	4740
93687	70351	4739
93688	70352	4739
93689	70353	4738
93690	70353	4737
93691	70354	4736
93692	70355	4736
93693	70355	4735
93694	70356	4734
93695	70357	4733
93696	70358	4732
93697	70358	4732
93698	70359	4731
93699	70360	4730
93700	70360	4729
93701	70361	4729
93702	70362	4728
93703	70363	4727
93704	70363	4726
93705	70364	4726
93706	70365	4725
93707	70366	4724
93708	70366	4723
93709	70367	4723
93710	70368	4722
93711	70368	4721
93712	70369	4720
93713	70370	4720
93714	70371	4719
93715	70371	4718
93716	70372	4717
93717	70373	4717
93718	70373	4716
93719	70374	4715
93720	70375	4714
93721	70375	4714
93722	70376	4713
93723	70378	4712
93724	70378	4711
93725	70379	4711
93726	70380	4710
93727	70380	4709
93728	70381	4708
93729	70382	4708
93730	70383	4707
93731	70383	4706
93732	70384	4705
93733	70385	4705
93734	70386	4704
93735	70386	4703
93736	70387	4702
93737	70388	4702
93738	70388	4701
93739	70389	4700
93740	70390	4699
93741	70391	4699
93742	70391	4698
93743	70392	4697
93744	70393	4696
93745	70393	4696
93746	70394	4695
93747	70395	4694
93748	70396	4693
93749	70396	4693
93750	70397	4692
93751	70398	4691
93752	70399	4690
93753	70399	4690
93754	70400	4689
93755	70401	4688
93756	70401	4687
93757	70402	4687
93758	70403	4686
93759	70403	4685
93760	70404	4684
93761	70405	4684
93762	70406	4683
93763	70406	4682
93764	70407	4681
93765	70408	4681
93766	70408	4680
93767	70409	4679
93768	70410	4678
93769	70410	4678
93770	70411	4677
93771	70412	4676
93772	70412	4675
93773	70413	4675
93774	70414	4674
93775	70415	4673
93776	70415	4672
93777	70416	4672
93778	70417	4671
93779	70417	4670
93780	70418	4669
93781	70419	4668
93782	70420	4668
93783	70420	4667
93784	70421	4666
93785	70422	4665
93786	70422	4665
93787	70423	4664
93788	70424	4663
93789	70424	4662
93790	70425	4662
93791	70426	4661
93792	70426	4660
93793	70427	4659
93794	70428	4659
93795	70429	4658
93796	70429	4657
93797	70430	4656
93798	70431	4656
93799	70432	4655
93800	70432	4654
93801	70433	4653
93802	70434	4653
93803	70434	4652
93804	70435	4651
93805	70436	4650
93806	70436	4650
93807	70437	4649
93808	70438	4648
93809	70439	4647
93810	70439	4647
93811	70440	4646
93812	70441	4645
93813	70441	4644
93814	70442	4644
93815	70443	4643
93816	70444	4642
93817	70444	4641
93818	70445	4641
93819	70446	4640
93820	70446	4639
93821	70447	4638
93822	70448	4638
93823	70448	4637
93824	70449	4636
93825	70450	4635
93826	70451	4635
93827	70451	4634
93828	70452	4633
93829	70453	4632
93830	70453	4632
93831	70454	4631
93832	70455	4630
93833	70456	4629
93834	70456	4629
93835	70457	4628
93836	70458	4627
93837	70459	4626
93838	70459	4626
93839	70460	4625
93840	70461	4624
93841	70461	4623
93842	70462	4623
93843	70463	4622
93844	70464	4621
93845	70464	4620
93846	70465	4620
93847	70466	4619
93848	70467	4618
93849	70467	4617
93850	70468	4616
93851	70469	4616
93852	70469	4615
93853	70470	4614
93854	70471	4613
93855	70472	4613
93856	70472	4612
93857	70473	4611
93858	70474	4610
93859	70474	4610
93860	70475	4609
93861	70476	4608
93862	70476	4607
93863	70477	4607
93864	70478	4606
93865	70478	4605
93866	70479	4604
93867	70480	4604
93868	70481	4603
93869	70481	4602
93870	70482	4601
93871	70483	4601
93872	70483	4600
93873	70484	4599
93874	70485	4598
93875	70485	4598
93876	70486	4597
93877	70487	4596
93878	70488	4595
93879	70488	4595
93880	70489	4594
93881	70490	4593
93882	70490	4592
93883	70491	4592
93884	70492	4591
93885	70492	4590
93886	70493	4589
93887	70494	4589
93888	70495	4588
93889	70495	4587
93890	70496	4586
93891	70497	4586
93892	70497	4585
93893	70498	4584
93894	70499	4583
93895	70500	4583
93896	70500	4582
93897	70501	4581
93898	70502	4580
93899	70502	4580
93900	70503	4579
93901	70504	4578
93902	70504	4577
93903	70505	4577
93904	70506	4576
93905	70506	4575
93906	70508	4574
93907	70508	4574
93908	70509	4573
93909	70510	4572
93910	70510	4571
93911	70511	4571
93912	70512	4570
93913	70513	4569
93914	70513	4568
93915	70514	4568
93916	70515	4567
93917	70515	4566
93918	70516	4565
93919	70517	4564
93920	70517	4564
93921	70518	4563
93922	70519	4562
93923	70519	4561
93924	70520	4561
93925	70521	4560
93926	70521	4559
93927	70522	4558
93928	70523	4558
93929	70523	4557
93930	70524	4556
93931	70525	4555
93932	70525	4555
93933	70526	4554
93934	70527	4553
93935	70528	4552
93936	70528	4552
93937	70529	4551
93938	70530	4550
93939	70530	4549
93940	70532	4549
93941	70532	4548
93942	70533	4547
93943	70534	4546
93944	70535	4546
93945	70535	4545
93946	70536	4544
93947	70537	4543
93948	70537	4543
93949	70538	4542
93950	70539	4541
93951	70540	4540
93952	70540	4540
93953	70541	4539
93954	70542	4538
93955	70542	4537
93956	70543	4537
93957	70544	4536
93958	70545	4535
93959	70545	4534
93960	70546	4534
93961	70547	4533
93962	70548	4532
93963	70549	4531
93964	70550	4531
93965	70550	4530
93966	70551	4529
93967	70552	4528
93968	70552	4528
93969	70553	4527
93970	70554	4526
93971	70554	4525
93972	70555	4525
93973	70556	4524
93974	70557	4523
93975	70557	4522
93976	70558	4522
93977	70559	4521
93978	70559	4520
93979	70560	4519
93980	70561	4519
93981	70561	4518
93982	70562	4517
93983	70563	4516
93984	70563	4516
93985	70564	4515
93986	70565	4514
93987	70566	4513
93988	70566	4513
93989	70567	4512
93990	70568	4511
93991	70568	4510
93992	70569	4510
93993	70570	4509
93994	70570	4508
93995	70571	4507
93996	70572	4507
93997	70573	4506
93998	70573	4505
93999	70574	4504
94000	70575	4503
94001	70575	4503
94002	70576	4502
94003	70577	4501
94004	70577	4500
94005	70578	4500
94006	70579	4499
94007	70580	4498
94008	70580	4497
94009	70581	4497
94010	70582	4496
94011	70582	4495
94012	70583	4494
94013	70584	4494
94014	70585	4493
94015	70585	4492
94016	70586	4491
94017	70587	4491
94018	70587	4490
94019	70588	4489
94020	70589	4488
94021	70589	4488
94022	70590	4487
94023	70591	4486
94024	70592	4485
94025	70592	4485
94026	70593	4484
94027	70594	4483
94028	70594	4482
94029	70595	4482
94030	70596	4481
94031	70596	4480
94032	70597	4479
94033	70598	4479
94034	70599	4478
94035	70599	4477
94036	70600	4476
94037	70601	4476
94038	70601	4475
94039	70602	4474
94040	70603	4473
94041	70603	4473
94042	70604	4472
94043	70605	4471
94044	70606	4470
94045	70606	4470
94046	70607	4469
94047	70608	4468
94048	70608	4467
94049	70609	4467
94050	70610	4466
94051	70611	4465
94052	70611	4464
94053	70612	4464
94054	70613	4463
94055	70613	4462
94056	70614	4461
